js_vx_desire,js_vy_desire,js_OmegaZ_desire,global_x,global_y,global_yaw
0,0,0.293905,4.7382,0.651251,0.297923
0,0,0.293905,4.73821,0.651278,0.298316
0,0,0.293905,4.73822,0.651298,0.299583
0,0,0.293905,4.73821,0.65132,0.301108
0,0,0.293905,4.73819,0.651342,0.302544
0,0,0.293905,4.73817,0.651362,0.30384
0,0,0.293905,4.73815,0.651372,0.305059
0,0,0.213119,4.73812,0.651374,0.306221
0,0,0.213119,4.73809,0.651372,0.306637
0,0,0.213119,4.73808,0.651373,0.306042
0,0,0.213119,4.73807,0.651366,0.305131
0,0,0.213119,4.73806,0.65135,0.304305
0,0,0.213119,4.73806,0.651339,0.303592
0,0,0.213119,4.73806,0.651333,0.302947
0,0,0.213119,4.73807,0.65134,0.302336
0,0,0.206974,4.73808,0.651353,0.30176
0,0,0.206974,4.73809,0.651376,0.301164
0,0,0.206974,4.7381,0.651405,0.300519
0,0,0.206974,4.73812,0.651434,0.299883
0,0,0.206974,4.73813,0.651464,0.299282
0,0,0.206974,4.73815,0.651497,0.298701
0,0,0.206974,4.73817,0.651529,0.298146
0,0,0.211965,4.73818,0.651561,0.297612
0,0,0.211965,4.7382,0.651588,0.297149
0,0,0.211965,4.73822,0.651617,0.296752
0,0,0.211965,4.73824,0.651643,0.296398
0,0,0.211965,4.73826,0.651666,0.296045
0,0,0.211965,4.73828,0.651688,0.295693
0,0,0.311037,4.73829,0.651709,0.295336
0,0,0.311037,4.7383,0.65172,0.295853
0,0,0.311037,4.73829,0.651721,0.297561
0,0,0.311037,4.73827,0.651724,0.29962
0,0,0.311037,4.73825,0.651731,0.301551
0,0,0.311037,4.73822,0.651734,0.303295
0,0,0.311037,4.73819,0.651727,0.304924
0,0,0.20863,4.73815,0.651709,0.306482
0,0,0.20863,4.73812,0.651688,0.307092
0,0,0.20863,4.7381,0.651668,0.306423
0,0,0.20863,4.73809,0.65164,0.305352
0,0,0.20863,4.73809,0.651605,0.304374
0,0,0.20863,4.73809,0.651572,0.303555
0,0,0.20863,4.73809,0.651553,0.30281
0,0,0.185667,4.7381,0.651544,0.302119
0,0,0.185667,4.73811,0.65155,0.301266
0,0,0.185667,4.73813,0.651567,0.300181
0,0,0.185667,4.73816,0.651591,0.29905
0,0,0.185667,4.73819,0.65162,0.297975
0,0,0.185667,4.73821,0.651651,0.296972
